CHR	BP	ANNOTATE
chr19	38652962	exonic
chr19	38652963	exonic
chr19	38652993	exonic
chr19	38654551	NA
chr19	38654817	NA
chr19	38655981	NA
chr19	38660797	NA
chr19	38662881	NA
chr19	38664097	NA
chr19	38664287	NA
chr19	38664804	NA
chr19	38673298	exonic
chr19	38673353	exonic
chr19	38674418	NA
chr19	38676042	NA
chr19	38676149	NA
chr19	38683266	NA
chr19	38683305	NA
chr19	38684392	exonic
chr19	38684923	NA
chr19	38686037	NA
chr19	38686638	NA
chr19	38687076	NA
chr19	38687107	NA
chr19	38687294	NA
chr19	38687399	NA
chr19	38688457	NA
chr19	38688513	NA
chr19	38688743	NA
chr19	38688977	NA
chr19	38689188	NA
chr19	38689651	NA
chr19	38690006	NA
chr19	38690026	NA
chr19	38690253	NA
chr19	38691986	NA
chr19	38692081	NA
chr19	38693964	NA
chr19	38694050	NA
chr19	38696708	NA
chr19	38696714	NA
chr19	38696847	exonic
chr19	38697054	NA
chr19	38697240	NA
chr19	38697296	NA
chr19	38697577	NA
chr19	38697624	NA
chr19	38698260	NA
chr19	38698997	NA
chr19	38700033	NA
chr19	38700944	NA
chr19	38702777	NA
chr19	38702950	exonic
chr19	38704153	NA
chr19	38704192	NA
chr19	38704561	NA
chr19	38704921	NA
chr19	38705025	NA
chr19	38706677	NA
chr19	38706886	exonic
chr19	38708329	NA
chr19	38708361	NA
chr19	38708398	NA
chr19	38709532	NA
chr19	38709552	NA
chr19	38709568	NA
chr19	38712919	NA
chr19	38713502	NA
chr19	38713568	NA
chr19	38713696	NA
chr19	38715010	NA
chr19	38715322	NA
chr19	38715737	NA
chr19	38715753	NA
chr19	38715814	NA
chr19	38717143	NA
chr19	38717180	NA
chr19	38717239	NA
chr19	38717264	NA
chr19	38717378	NA
chr19	38717393	NA
chr19	38718715	NA
chr19	38718744	NA
chr19	38719007	NA
chr19	38719302	NA
chr19	38719964	NA
chr19	38721038	NA
chr19	38724630	NA
chr19	38725010	NA
chr19	38734675	NA
chr19	38734828	NA
chr19	38741136	NA
chr19	38741577	NA
chr19	38742830	NA
chr19	38742846	NA
chr19	38743296	NA
chr19	38743371	NA
chr19	38743591	exonic
chr19	38746272	NA
chr19	38746787	exonic
chr19	38747094	NA
chr19	38747117	NA
chr19	38747272	NA
chr19	38747317	NA
chr19	38747321	NA
chr19	38747710	NA
chr19	38747776	NA
chr19	38748043	NA
chr19	38750100	NA
chr19	38753610	NA
chr19	38753625	NA
chr19	38753676	NA
chr19	38754239	NA
chr19	38754401	NA
chr19	38754948	NA
chr19	38754988	NA
chr19	38755006	NA
chr19	38755092	NA
chr19	38755406	NA
chr19	38755744	NA
chr19	38755745	NA
chr19	38755804	NA
chr19	38755864	NA
chr19	38756089	NA
chr19	38756390	NA
chr19	38756627	NA
chr19	38757012	NA
chr19	38757121	NA
chr19	38757172	NA
chr19	38757258	NA
chr19	38757790	NA
chr19	38757823	NA
chr19	38758140	NA
chr19	38758471	NA
chr19	38758610	NA
chr19	38758730	NA
chr19	38758752	NA
chr19	38758877	NA
chr19	38758942	NA
chr19	38759018	NA
chr19	38759103	NA
chr19	38759180	NA
chr19	38759402	NA
chr19	38759616	NA
chr19	38759708	NA
chr19	38760375	NA
chr19	38760411	NA
chr19	38760470	NA
chr19	38760528	NA
chr19	38760570	NA
chr19	38760605	NA
chr19	38760618	NA
chr19	38760692	NA
chr19	38760697	NA
chr19	38761163	NA
chr19	38761731	NA
chr19	38761733	NA
chr19	38761733	NA
chr19	38762057	NA
chr19	38762600	NA
chr19	38763005	NA
chr19	38763140	NA
chr19	38763409	NA
chr19	38763800	NA
chr19	38764341	NA
chr19	38764700	NA
chr19	38764959	NA
chr19	38765072	NA
chr19	38765566	NA
chr19	38765620	NA
chr19	38765660	NA
chr19	38765734	NA
chr19	38765822	NA
chr19	38765956	NA
chr19	38766057	NA
chr19	38766124	NA
chr19	38766371	NA
chr19	38767110	NA
chr19	38767150	NA
chr19	38767565	NA
chr19	38768051	NA
chr19	38768108	NA
chr19	38768267	NA
chr19	38769846	NA
chr19	38769994	NA
chr19	38771083	NA
chr19	38771175	NA
chr19	38771365	NA
chr19	38771367	NA
chr19	38771512	NA
chr19	38771631	NA
chr19	38771906	NA
chr19	38771917	NA
chr19	38772053	NA
chr19	38772077	NA
chr19	38772238	NA
chr19	38772481	NA
chr19	38772546	NA
chr19	38776698	NA
chr19	38778617	NA
chr19	38778915	NA
chr19	38778924	NA
chr19	38779856	NA
chr19	38779912	NA
chr19	38780067	NA
chr19	38780218	NA
chr19	38781051	NA
chr19	38781218	NA
chr19	38781789	NA
chr19	38782017	NA
chr19	38782485	exonic
chr19	38783463	NA
chr19	38783581	NA
chr19	38784034	NA
chr19	38786421	NA
chr19	38787474	NA
chr19	38787706	NA
chr19	38787728	NA
chr19	38787965	NA
chr19	38788254	NA
chr19	38788510	NA
chr19	38789073	NA
chr19	38789212	NA
chr19	38789249	NA
chr19	38790358	NA
chr19	38790629	NA
chr19	38790635	NA
chr19	38790879	NA
chr19	38791055	NA
chr19	38793821	NA
chr19	38793883	NA
chr19	38794368	NA
chr19	38794750	NA
chr19	38794786	NA
chr19	38794895	NA
chr19	38794974	NA
chr19	38795159	NA
chr19	38795250	UTR3
chr19	38795546	exonic
chr19	38795554	exonic
chr19	38795580	NA
chr19	38795731	NA
chr19	38796286	NA
chr19	38796383	NA
chr19	38797946	NA
chr19	38798028	NA
chr19	38798086	exonic
chr19	38798226	NA
chr19	38798435	NA
chr19	38798995	NA
chr19	38799785	NA
chr19	38800165	exonic
chr19	38800176	exonic
chr19	38800360	NA
chr19	38800527	NA
chr19	38800619	NA
chr19	38801267	NA
chr19	38801287	NA
chr19	38801417	NA
chr19	38805705	NA
chr19	38806331	NA
chr19	38806772	NA
chr19	38806902	NA
chr19	38807035	NA
chr19	38807184	NA
chr19	38807452	NA
chr19	38807490	NA
chr19	38807541	NA
chr19	38809359	NA
chr19	38809643	NA
chr19	38809851	NA
chr19	38810391	NA
chr19	38810392	NA
chr19	38810744	exonic
chr19	38815217	NA
chr19	38815372	NA
chr19	38815483	NA
chr19	38815665	NA
chr19	38815732	NA
chr19	38816064	NA
chr19	38816732	NA
chr19	38816952	NA
chr19	38816976	NA
chr19	38817110	NA
chr19	38817363	exonic
chr19	38817486	exonic
chr19	38817628	exonic
chr19	38817727	NA
chr19	38817876	exonic
chr19	38817944	exonic
chr19	38818233	NA
chr19	38818299	NA
chr19	38818751	NA
chr19	38818925	NA
chr19	38819098	NA
chr19	38819463	NA
chr19	38819496	NA
chr19	38819510	NA
chr19	38819512	NA
chr19	38825447	NA
chr19	38826087	NA
chr19	38826176	NA
chr19	38826184	NA
chr19	38826185	NA
chr19	38826186	NA
chr19	38826323	NA
chr19	38826656	NA
chr19	38826828	NA
chr19	38826947	NA
chr19	38827049	NA
chr19	38827357	NA
chr19	38827452	NA
chr19	38827479	NA
chr19	38827495	NA
chr19	38827568	NA
chr19	38827630	NA
chr19	38827677	NA
chr19	38827800	NA
chr19	38827805	NA
chr19	38827851	NA
chr19	38827960	exonic
chr19	38828309	NA
chr19	38833350	NA
chr19	38834377	NA
chr19	38834555	NA
chr19	38834913	NA
chr19	38836219	NA
chr19	38836681	NA
chr19	38836777	NA
chr19	38836938	NA
chr19	38842140	NA
chr19	38842172	NA
chr19	38842471	NA
chr19	38844461	NA
chr19	38844673	NA
chr19	38845208	NA
chr19	38847431	exonic
chr19	38851930	NA
chr19	38852384	exonic
chr19	38852453	exonic
chr19	38853297	NA
chr19	38861333	exonic
chr19	38861362	exonic
chr19	38863857	NA
chr19	38864165	NA
chr19	38864354	NA
chr19	38864699	NA
chr19	38865636	NA
chr19	38865803	NA
chr19	38866939	NA
chr19	38866986	NA
chr19	38867121	NA
chr19	38867138	NA
chr19	38867448	NA
chr19	38867629	NA
chr19	38867735	NA
chr19	38867743	NA
chr19	38870027	exonic
chr19	38871622	exonic
chr19	38872558	NA
chr19	38872634	NA
chr19	38872778	exonic
chr19	38873076	NA
chr19	38873830	NA
chr19	38874994	NA
chr19	38875072	exonic
chr19	38875482	NA
chr19	38876202	exonic
chr19	38876352	exonic
chr19	38876464	exonic
chr19	38876474	exonic
chr19	38876586	exonic
chr19	38877255	exonic
chr19	38877309	exonic
chr19	38877923	NA
chr19	38877997	NA
chr19	38878033	NA
chr19	38879048	NA
chr19	38881413	NA
chr19	38882781	NA
chr19	38882966	NA
chr19	38883251	NA
chr19	38883585	NA
chr19	38885397	exonic
chr19	38885516	NA
chr19	38885697	NA
chr19	38886034	NA
chr19	38886051	NA
chr19	38886311	exonic
chr19	38886713	exonic
chr19	38886758	exonic
chr19	38887142	NA
chr19	38888712	NA
chr19	38889638	NA
chr19	38891886	NA
chr19	38892039	NA
chr19	38892198	NA
chr19	38892440	NA
chr19	38892665	NA
chr19	38892717	NA
chr19	38892788	NA
chr19	38892857	NA
chr19	38893241	NA
chr19	38893242	NA
chr19	38893289	NA
chr19	38893430	NA
chr19	38893647	NA
chr19	38893672	NA
chr19	38893674	NA
chr19	38893676	NA
chr19	38893686	NA
chr19	38893856	exonic
chr19	38893924	NA
chr19	38893935	NA
chr19	38893950	NA
chr19	38894102	exonic
chr19	38894307	exonic
chr19	38894374	NA
chr19	38896204	exonic
chr19	38896244	exonic
chr19	38899501	NA
chr19	38899548	NA
chr19	38899999	NA
chr19	38900078	NA
chr19	38900947	NA
chr19	38901578	exonic
chr19	38901633	exonic
chr19	38901660	NA
chr19	38901715	NA
chr19	38902295	NA
chr19	38902327	NA
chr19	38902357	NA
chr19	38902446	NA
chr19	38902496	NA
chr19	38902725	NA
chr19	38902924	NA
chr19	38902950	NA
chr19	38903330	exonic
chr19	38903399	exonic
chr19	38904052	exonic
chr19	38904180	NA
chr19	38904962	NA
chr19	38905004	NA
chr19	38905011	NA
chr19	38905683	exonic
chr19	38905792	NA
chr19	38909211	NA
chr19	38909240	NA
chr19	38909394	NA
chr19	38909477	NA
chr19	38909639	NA
chr19	38910063	NA
chr19	38910103	NA
chr19	38910706	NA
chr19	38910787	exonic
chr19	38910987	NA
chr19	38911715	NA
chr19	38911931	NA
chr19	38912154	NA
chr19	38912180	NA
chr19	38912271	NA
chr19	38912597	NA
chr19	38912764	exonic
chr19	38916736	NA
chr19	38917095	NA
chr19	38917251	NA
chr19	38917412	NA
chr19	38917533	NA
chr19	38917597	NA
chr19	38917635	NA
chr19	38917781	NA
chr19	38917863	NA
chr19	38917869	NA
chr19	38923414	NA
chr19	38923607	NA
chr19	38924814	NA
chr19	38925353	NA
chr19	38931673	NA
chr19	38931981	NA
chr19	38931982	NA
chr19	38932119	NA
chr19	38932213	NA
chr19	38932263	NA
chr19	38932379	NA
chr19	38932386	NA
chr19	38932826	NA
chr19	38933120	NA
chr19	38933454	NA
chr19	38933626	NA
chr19	38933816	NA
chr19	38934209	exonic
chr19	38935240	exonic
chr19	38935280	exonic
chr19	38939408	exonic
chr19	38943430	NA
chr19	38943728	NA
chr19	38943992	NA
chr19	38945640	NA
chr19	38945851	NA
chr19	38946182	exonic
chr19	38946215	NA
chr19	38949904	exonic
chr19	38953996	NA
chr19	38954619	NA
chr19	38955202	NA
chr19	38955213	NA
chr19	38956726	NA
chr19	38956779	exonic
chr19	38956803	exonic
chr19	38956839	exonic
chr19	38957809	NA
chr19	38959680	exonic
chr19	38961611	NA
chr19	38964197	exonic
chr19	38965975	exonic
chr19	38968775	NA
chr19	38968940	NA
chr19	38973933	exonic
chr19	38976655	exonic
chr19	38979891	exonic
chr19	38981284	exonic
chr19	38983180	exonic
chr19	38985979	NA
chr19	38986269	NA
chr19	38986277	NA
chr19	38986350	NA
chr19	38986698	NA
chr19	38987017	NA
chr19	38988830	NA
chr19	38988847	NA
chr19	38988867	NA
chr19	38989658	NA
chr19	38990146	NA
chr19	38990336	exonic
chr19	38990345	exonic
chr19	38990593	exonic
chr19	38990676	NA
chr19	38991000	NA
chr19	38991516	exonic
chr19	38991543	exonic
chr19	38992178	NA
chr19	38992355	NA
chr19	38992565	NA
chr19	38992612	NA
chr19	38992852	NA
chr19	38992910	NA
chr19	38993079	NA
chr19	38993372	NA
chr19	38993399	NA
chr19	38993491	NA
chr19	38993547	exonic
chr19	38993556	exonic
chr19	38993638	NA
chr19	38993771	NA
chr19	38994050	NA
chr19	38994076	NA
chr19	38994680	NA
chr19	38994747	NA
chr19	38994910	exonic
chr19	38995152	NA
chr19	38995233	NA
chr19	38995354	NA
chr19	38995355	NA
chr19	38995359	NA
chr19	38995438	exonic
chr19	38995510	exonic
chr19	38995819	NA
chr19	38995975	exonic
chr19	38996066	NA
chr19	38996099	NA
chr19	38996620	NA
chr19	38996623	NA
chr19	38996640	NA
chr19	38996821	NA
chr19	38996871	NA
chr19	38996990	exonic
chr19	38997076	NA
chr19	38997214	NA
chr19	38997323	NA
chr19	38997364	NA
chr19	38997459	NA
chr19	38997609	NA
chr19	38997635	NA
chr19	38997679	NA
chr19	38997744	NA
chr19	38997763	NA
chr19	38997795	NA
chr19	38997868	NA
chr19	38997896	NA
chr19	38998025	NA
chr19	38998279	NA
chr19	38998289	NA
chr19	39000154	NA
chr19	39000216	NA
chr19	39000252	NA
chr19	39000540	NA
chr19	39000562	NA
chr19	39000576	NA
chr19	39000825	NA
chr19	39000869	NA
chr19	39000944	NA
chr19	39000946	NA
chr19	39001750	NA
chr19	39001841	NA
chr19	39001899	NA
chr19	39002140	NA
chr19	39002614	NA
chr19	39002691	NA
chr19	39002725	exonic
chr19	39003153	NA
chr19	39005848	NA
chr19	39005937	NA
chr19	39006136	NA
chr19	39006269	NA
chr19	39006270	NA
chr19	39006280	NA
chr19	39007005	NA
chr19	39008003	exonic
chr19	39010023	exonic
chr19	39010053	exonic
chr19	39018347	exonic
chr19	39018901	NA
chr19	39019153	NA
chr19	39019222	NA
chr19	39025366	exonic
chr19	39026667	exonic
chr19	39028536	exonic
chr19	39034051	exonic
chr19	39034612	NA
chr19	39034771	NA
chr19	39034836	NA
chr19	39035068	NA
chr19	39035259	NA
chr19	39035270	NA
chr19	39047519	NA
chr19	39048129	NA
chr19	39048163	NA
chr19	39050479	NA
chr19	39053469	NA
chr19	39055964	exonic
chr19	39056291	exonic
chr19	39057329	NA
chr19	39057626	exonic
chr19	39058158	NA
chr19	39058174	NA
chr19	39058318	NA
chr19	39061258	exonic
chr19	39068641	exonic
chr19	39070762	exonic
chr19	39071087	exonic
chr19	39077253	NA
chr19	39078347	NA
chr19	39086580	exonic
chr19	39086604	exonic
chr19	39087026	exonic
chr19	39087424	NA
chr19	39092142	exonic
chr19	39097677	NA
chr19	39097771	NA
chr19	39098734	NA
chr19	39099380	NA
chr19	39099435	NA
chr19	39100297	exonic
chr19	39100375	NA
chr19	39100462	NA
chr19	39100594	exonic
chr19	39100688	NA
chr19	39100737	NA
chr19	39100808	NA
chr19	39103719	NA
chr19	39103764	NA
chr19	39104375	NA
chr19	39108723	NA
chr19	39109541	NA
chr19	39109607	NA
chr19	39109651	NA
chr19	39109800	NA
chr19	39109975	NA
chr19	39110633	NA
chr19	39110649	NA
chr19	39125747	exonic
chr19	39126466	NA
chr19	39126734	NA
chr19	39129193	NA
chr19	39137126	NA
chr19	39138130	NA
chr19	39138149	NA
chr19	39138164	NA
chr19	39138608	NA
chr19	39138948	NA
chr19	39139017	NA
chr19	39139417	NA
chr19	39139761	NA
chr19	39139823	NA
chr19	39139987	NA
chr19	39140257	NA
chr19	39141974	NA
chr19	39142209	NA
chr19	39142329	NA
chr19	39142391	NA
chr19	39142688	NA
chr19	39142928	NA
chr19	39143289	NA
chr19	39143361	NA
chr19	39143884	NA
chr19	39144167	NA
chr19	39144189	NA
chr19	39144244	NA
chr19	39144714	NA
chr19	39144736	NA
chr19	39145158	NA
chr19	39145380	NA
chr19	39145577	NA
chr19	39146447	NA
chr19	39147510	NA
chr19	39147626	NA
chr19	39148048	NA
chr19	39148103	NA
chr19	39148282	NA
chr19	39148461	NA
chr19	39149637	NA
chr19	39149708	NA
chr19	39150199	NA
chr19	39150235	NA
chr19	39150330	NA
chr19	39150403	NA
chr19	39150622	NA
chr19	39151033	NA
chr19	39151034	NA
chr19	39151182	NA
chr19	39151930	NA
chr19	39152004	NA
chr19	39152394	NA
chr19	39152530	NA
chr19	39152743	NA
chr19	39152908	NA
chr19	39153044	NA
chr19	39153068	NA
chr19	39153265	NA
chr19	39153307	NA
chr19	39153311	NA
chr19	39153479	NA
chr19	39153530	NA
chr19	39154274	NA
chr19	39155880	NA
chr19	39156138	NA
chr19	39156382	NA
chr19	39156481	NA
chr19	39156513	NA
chr19	39156682	NA
chr19	39156747	NA
chr19	39157599	NA
chr19	39158929	NA
chr19	39167360	NA
chr19	39173486	NA
chr19	39173555	NA
chr19	39173645	NA
chr19	39174097	NA
chr19	39174332	NA
chr19	39174401	NA
chr19	39174526	NA
chr19	39174669	NA
chr19	39174916	NA
chr19	39175306	NA
chr19	39175617	NA
chr19	39176294	NA
chr19	39176299	NA
chr19	39176465	NA
chr19	39176864	NA
chr19	39179839	NA
chr19	39179890	NA
chr19	39179934	NA
chr19	39182692	NA
chr19	39184166	NA
chr19	39184170	NA
chr19	39184360	NA
chr19	39184669	NA
chr19	39184811	NA
chr19	39184822	NA
chr19	39188064	NA
chr19	39189691	NA
chr19	39189746	NA
chr19	39191323	exonic
chr19	39191383	NA
chr19	39191733	exonic
chr19	39195284	NA
chr19	39195302	NA
chr19	39195558	NA
chr19	39195795	NA
chr19	39196736	exonic
chr19	39196745	exonic
chr19	39197502	NA
chr19	39197527	NA
chr19	39197552	NA
chr19	39197585	NA
chr19	39197729	NA
chr19	39197773	NA
chr19	39197954	NA
chr19	39197984	NA
chr19	39198320	NA
chr19	39199387	NA
chr19	39199621	NA
chr19	39199746	NA
chr19	39199980	NA
chr19	39199998	NA
chr19	39200001	NA
chr19	39200843	NA
chr19	39201274	NA
chr19	39201488	NA
chr19	39201781	NA
chr19	39201816	NA
chr19	39202056	NA
chr19	39202071	NA
chr19	39202184	NA
chr19	39202341	NA
chr19	39202502	NA
chr19	39202617	NA
chr19	39202888	NA
chr19	39202897	NA
chr19	39203589	NA
chr19	39203590	NA
chr19	39203591	NA
chr19	39204694	NA
chr19	39204845	NA
chr19	39204846	NA
chr19	39205535	NA
chr19	39205607	NA
chr19	39207582	NA
chr19	39207742	exonic
chr19	39209560	NA
chr19	39209635	NA
chr19	39209888	NA
chr19	39209992	NA
chr19	39210013	NA
chr19	39210223	NA
chr19	39210226	NA
chr19	39210548	NA
chr19	39210593	NA
chr19	39210673	NA
chr19	39210733	NA
chr19	39210961	NA
chr19	39211329	NA
chr19	39212052	NA
chr19	39212392	intronic
chr19	39212400	intronic
chr19	39212859	NA
chr19	39213117	NA
chr19	39213851	NA
chr19	39214411	NA
chr19	39215172	exonic
chr19	39215193	exonic
chr19	39215333	NA
chr19	39216191	NA
chr19	39216203	NA
chr19	39217507	NA
chr19	39218179	NA
chr19	39218276	NA
chr19	39218394	NA
chr19	39218395	NA
chr19	39218694	NA
chr19	39218697	NA
chr19	39219124	NA
chr19	39219274	NA
chr19	39219560	NA
chr19	39219780	exonic
chr19	39220708	NA
chr19	39221183	NA
chr19	39221189	NA
chr19	39221295	NA
chr19	39221659	exonic
chr19	39221947	NA
chr19	39221989	NA
chr19	39222212	NA
chr19	39222469	NA
chr19	39222626	NA
chr19	39222627	NA
chr19	39222696	NA
chr19	39222730	NA
chr19	39223028	NA
chr19	39223118	NA
chr19	39223290	NA
chr19	39223379	NA
chr19	39223402	NA
chr19	39223432	NA
chr19	39223717	NA
chr19	39223726	NA
chr19	39224028	NA
chr19	39224090	NA
chr19	39224413	exonic
chr19	39224510	NA
chr19	39224902	NA
chr19	39224920	NA
chr19	39224934	NA
chr19	39225046	NA
chr19	39225079	NA
chr19	39225858	NA
chr19	39226249	NA
chr19	39226623	NA
chr19	39226635	NA
chr19	39226927	exonic
chr19	39227107	NA
chr19	39227107	NA
chr19	39227128	NA
chr19	39227147	NA
chr19	39227168	NA
chr19	39227253	NA
chr19	39227526	NA
chr19	39227563	NA
chr19	39227604	NA
chr19	39227651	NA
chr19	39227716	NA
chr19	39228244	exonic
chr19	39229089	exonic
chr19	39229316	NA
chr19	39230748	exonic
chr19	39230852	exonic
chr19	39233146	exonic
chr19	39233960	NA
chr19	39234511	NA
chr19	39234874	NA
chr19	39234879	NA
chr19	39235103	NA
chr19	39235278	NA
chr19	39235377	NA
chr19	39235460	NA
chr19	39235512	NA
chr19	39235530	NA
chr19	39235539	NA
chr19	41496410	NA
chr19	41496461	NA
chr19	41497129	NA
chr19	41497272	exonic
chr19	41497274	exonic
chr19	41497601	NA
chr19	41509033	NA
chr19	41509205	NA
chr19	41509438	NA
chr19	41509950	exonic
chr19	41512841	exonic
chr19	41518598	exonic
chr19	41522715	exonic
chr19	41522758	NA
chr19	41523016	NA
chr19	41523105	NA
chr19	41523254	NA
chr19	41523303	NA
chr19	41523560	NA
chr19	41523804	NA
chr19	41524009	NA
chr19	41524087	NA
chr19	41524126	NA
chr19	41524131	NA
chr19	41524153	NA
chr19	41530587	NA
chr19	41530646	NA
chr19	41530678	NA
chr19	41530883	NA
chr19	41530980	NA
chr19	41531038	NA
chr19	41531212	NA
chr19	41531311	NA
chr19	41531320	NA
chr19	41531522	NA
chr19	41531597	NA
chr19	41531656	NA
chr19	41531705	NA
chr19	41531825	NA
chr19	41531847	NA
chr19	41531859	NA
chr19	41531915	NA
chr19	41531939	NA
chr19	41532005	NA
chr19	41532126	NA
chr19	41532133	NA
chr19	41532141	NA
chr19	41532263	NA
chr19	41532279	NA
chr19	41532654	NA
chr19	41532738	NA
chr19	41532885	NA
chr19	41533009	NA
chr19	41533028	NA
chr19	41533049	NA
chr19	41533087	NA
chr19	41533112	NA
chr19	41533133	NA
chr19	41533212	NA
chr19	41533224	NA
chr19	41533256	NA
chr19	41533615	intergenic
chr19	41533915	NA
chr19	41533990	NA
chr19	41534069	NA
chr19	41534071	NA
chr19	41534190	NA
chr19	41534289	NA
chr19	41534633	NA
chr19	41534640	NA
chr19	41534806	NA
chr19	41534881	NA
chr19	41534901	NA
chr19	41534941	NA
chr19	41534976	NA
chr19	41535003	NA
chr19	41535095	NA
chr19	41537962	NA
chr19	41537976	NA
chr19	41537992	NA
chr19	41538033	NA
chr19	41538058	NA
chr19	41538059	NA
chr19	41593648	NA
chr19	41593966	NA
chr19	41594300	NA
chr19	41594450	exonic
chr19	41594891	exonic
chr19	41594894	exonic
chr19	41594954	exonic
chr19	41596082	exonic
chr19	41597751	exonic
chr19	41601896	NA
chr19	41601947	NA
chr19	41602388	NA
chr19	41602470	NA
chr19	41602513	NA
chr19	41602530	NA
chr19	41619575	NA
chr19	41619751	NA
chr19	41619850	NA
chr19	41620053	NA
chr19	41620057	NA
chr19	41620120	NA
chr19	41620211	NA
chr19	41620410	NA
chr19	41620419	NA
chr19	41621442	NA
chr19	41621449	NA
chr19	41621450	NA
chr19	41621595	NA
chr19	41621686	NA
chr19	41622040	NA
chr19	41622107	exonic
chr19	41622189	exonic
chr19	41622205	exonic
chr19	41622267	NA
chr19	41622481	exonic
chr19	41627868	exonic
chr19	41627900	exonic
chr19	41628014	exonic
chr19	41629015	intronic
chr19	41629162	NA
chr19	41630709	exonic
chr19	41631415	exonic
chr19	41631417	exonic
chr19	41632758	NA
chr19	41632805	NA
chr19	41633715	NA
chr19	41633747	NA
chr19	41633841	exonic
chr19	41633977	exonic
chr19	41633980	exonic
chr19	41634029	NA
chr19	41634151	NA
chr19	41634155	NA
chr19	41634256	NA
chr19	41636390	NA
chr19	41639268	NA
chr19	41639273	NA
chr19	41639331	NA
chr19	41641265	NA
chr19	41641279	NA
chr19	41641298	NA
chr19	41641319	NA
chr19	41641326	NA
chr19	41641373	NA
chr19	41641389	NA
chr19	41641521	NA
chr19	41641592	NA
chr19	41642192	NA
chr19	41642227	NA
chr19	41642233	NA
chr19	41642256	NA
chr19	41642271	NA
chr19	41650581	NA
chr19	41660809	NA
chr19	41661088	NA
chr19	41678444	NA
chr19	41680380	NA
chr19	41680424	NA
chr19	41682274	NA
chr19	41682316	NA
chr19	41682396	NA
chr19	41682435	NA
chr19	41698993	NA
chr19	41699142	NA
chr19	41699450	NA
chr19	41699886	NA
chr19	41700060	NA
chr19	41700343	NA
chr19	41700346	NA
chr19	41700493	exonic
chr19	41702235	NA
chr19	41703793	exonic
chr19	41712275	exonic
chr19	41712424	NA
chr19	41712546	NA
chr19	41712941	NA
chr19	41712989	NA
chr19	41713373	NA
chr19	41719655	NA
chr19	41724226	NA
chr19	41724490	NA
chr19	41724661	NA
chr19	41724671	NA
chr19	41724676	NA
chr19	41724685	NA
chr19	41724820	NA
chr19	41724885	NA
chr19	41724930	NA
chr19	41725271	NA
chr19	41726155	NA
chr19	41726167	NA
chr19	41731749	NA
chr19	41732423	NA
chr19	41732610	NA
chr19	41732688	NA
chr19	41732727	NA
chr19	41748153	NA
chr19	41748403	NA
chr19	41748753	NA
chr19	41749048	NA
chr19	41766978	NA
chr19	41767295	NA
chr19	41767785	NA
chr19	41767987	NA
chr19	41769025	NA
chr19	41769104	NA
chr19	41770087	NA
chr19	41770231	NA
chr19	41770890	NA
chr19	41771056	NA
chr19	41773797	NA
chr19	41774064	NA
chr19	41777047	NA
chr19	41777357	NA
chr19	41777841	NA
chr19	41807363	NA
chr19	41807700	NA
chr19	41807845	NA
chr19	41808103	NA
chr19	41808249	NA
chr19	41808432	intronic
chr19	41809995	exonic
chr19	41811730	exonic
chr19	41812924	NA
chr19	41813013	NA
chr19	41813375	NA
chr19	41813779	NA
chr19	41813811	NA
chr19	41814412	NA
chr19	41814445	NA
chr19	41814516	NA
chr19	41814897	NA
chr19	41815713	NA
chr19	41816436	NA
chr19	41827806	NA
chr19	41828760	NA
chr19	41828799	NA
chr19	41829309	NA
chr19	41829457	NA
chr19	41829581	NA
chr19	41829606	NA
chr19	41829688	NA
chr19	41830136	NA
chr19	41830459	NA
chr19	41830520	NA
chr19	41830606	NA
chr19	41830974	NA
chr19	41831104	NA
chr19	41831196	NA
chr19	41831507	NA
chr19	41831625	NA
chr19	41831654	NA
chr19	41831894	NA
chr19	41832129	NA
chr19	41832231	NA
chr19	41832456	NA
